scaffold	start	end	mid	sites
OphioH327chr_7	378759	379582	26874586	100
OphioH327chr_7	380480	381311	26876311	100
OphioH327chr_7	381318	382261	26877205	100
OphioH327chr_7	383256	384418	26879252	100
OphioH327chr_7	384431	385222	26880242	100
OphioH327chr_7	385224	386244	26881149	100
OphioH327chr_7	386259	387673	26882381	100
OphioH327chr_7	387677	388658	26883583	100
OphioH327chr_7	388663	390016	26884755	100
OphioH327chr_7	390055	391208	26886047	100
OphioH327chr_7	392587	393233	26888325	100
OphioH327chr_7	393249	394267	26889173	100
OphioH327chr_7	394273	395434	26890269	100
OphioH327chr_7	395470	396772	26891536	100
OphioH327chr_7	396785	398108	26892862	100
OphioH327chr_7	398765	399993	26894794	100
OphioH327chr_7	400009	400786	26895813	100
OphioH327chr_7	400790	401641	26896631	100
OphioH327chr_7	401644	402715	26897595	100
OphioH327chr_7	402717	403711	26898629	100
OphioH327chr_7	403712	404383	26899463	100
OphioH327chr_7	404389	405299	26900259	100
OphioH327chr_7	405303	406533	26901333	100
OphioH327chr_7	406538	407339	26902354	100
OphioH327chr_7	407341	407979	26903075	100
OphioH327chr_7	407983	409280	26904047	100
OphioH327chr_7	409287	410362	26905240	100
OphioH327chr_7	410369	411680	26906440	100
OphioH327chr_7	412537	413859	26908613	100
OphioH327chr_7	414844	416418	26911046	100
OphioH327chr_7	419552	420572	26915477	100
OphioH327chr_7	427600	428796	26923613	100
OphioH327chr_7	430075	430925	26925915	100
OphioH327chr_7	430979	432250	26927030	100
OphioH327chr_7	432262	434271	26928682	100
OphioH327chr_7	434276	435572	26930339	100
OphioH327chr_7	435617	436853	26931650	100
OphioH327chr_7	436856	438060	26932873	100
OphioH327chr_7	438069	439165	26934032	100
OphioH327chr_7	439182	440991	26935502	100
OphioH327chr_7	441020	442281	26937066	100
OphioH327chr_7	442292	443630	26938376	100
OphioH327chr_7	444458	445392	26940340	100
OphioH327chr_7	445407	446929	26941583	100
OphioH327chr_7	446939	447776	26942773	100
OphioH327chr_7	447790	448732	26943676	100
OphioH327chr_7	450095	451333	26946129	100
OphioH327chr_7	451366	452708	26947452	100
OphioH327chr_7	457112	458393	26953168	100
OphioH327chr_7	460124	461638	26956296	100
OphioH327chr_7	461673	463771	26958137	100
OphioH327chr_7	465657	466413	26961450	100
OphioH327chr_7	467804	469310	26963972	100
OphioH327chr_7	471952	473035	26967909	100
OphioH327chr_7	473938	475392	26970080	100
OphioH327chr_7	480175	481981	26976493	100
OphioH327chr_7	481993	483888	26978356	100
OphioH327chr_7	483889	491083	26982901	100
OphioH327chr_7	491098	501015	26991472	100
OphioH327chr_7	501016	502186	26997016	100
OphioH327chr_7	506159	507513	27002251	100
OphioH327chr_7	507515	508296	27003321	100
OphioH327chr_7	508321	509808	27004480	100
OphioH327chr_7	511226	512240	27007148	100
OphioH327chr_7	512241	513263	27008167	100
OphioH327chr_7	513293	514318	27009221	100
OphioH327chr_7	514319	515364	27010257	100
OphioH327chr_7	527031	528407	27023134	100
OphioH327chr_7	530433	531307	27026285	100
OphioH327chr_7	531316	532328	27027237	100
OphioH327chr_7	532335	533911	27028538	100
OphioH327chr_7	533914	535468	27030106	100
OphioH327chr_7	535470	536912	27031606	100
OphioH327chr_7	536915	538095	27032920	100
OphioH327chr_7	538097	539765	27034346	100
OphioH327chr_7	539801	541497	27036064	100
OphioH327chr_7	541521	543698	27038025	100
OphioH327chr_7	543739	545204	27039887	100
OphioH327chr_7	545206	546502	27041269	100
OphioH327chr_7	548016	550164	27044505	100
OphioH327chr_7	551865	554239	27048467	100
OphioH327chr_7	554281	555503	27050307	100
OphioH327chr_7	555512	557552	27051947	100
OphioH327chr_7	557570	559288	27053844	100
OphioH327chr_7	560181	561494	27056253	100
OphioH327chr_7	561525	562567	27057461	100
OphioH327chr_7	562570	564017	27058709	100
OphioH327chr_7	564019	564984	27059917	100
OphioH327chr_7	564986	565934	27060875	100
OphioH327chr_7	565942	567172	27061972	100
OphioH327chr_7	567187	568656	27063337	100
OphioH327chr_7	568672	569655	27064579	100
OphioH327chr_7	569657	571472	27065980	100
OphioH327chr_7	571482	573144	27067728	100
OphioH327chr_7	573147	574177	27069077	100
OphioH327chr_7	574183	575676	27070345	100
OphioH327chr_7	575680	576543	27071527	100
OphioH327chr_7	576575	577543	27072474	100
OphioH327chr_7	577566	578646	27073521	100
OphioH327chr_7	578649	579874	27074677	100
OphioH327chr_7	579876	580957	27075832	100
OphioH327chr_7	580965	582315	27077055	100
OphioH327chr_7	582322	583371	27078262	100
OphioH327chr_7	583379	584684	27079447	100
OphioH327chr_7	584694	585909	27080717	100
OphioH327chr_7	587339	588142	27083156	100
OphioH327chr_7	588216	589593	27084320	100
OphioH327chr_7	589608	592443	27086441	100
OphioH327chr_7	592449	594104	27088692	100
OphioH327chr_7	594120	595556	27090253	100
OphioH327chr_7	595625	598276	27092366	100
OphioH327chr_7	598285	599684	27094400	100
OphioH327chr_7	599685	602639	27096577	100
OphioH327chr_7	602642	604004	27098738	100
OphioH327chr_7	605051	605852	27100867	100
OphioH327chr_7	605854	607063	27101874	100
OphioH327chr_7	607066	607825	27102861	100
OphioH327chr_7	607827	609003	27103830	100
OphioH327chr_7	609022	610914	27105383	100
OphioH327chr_7	612072	613402	27108152	100
OphioH327chr_7	613417	614679	27109463	100
OphioH327chr_7	616055	617524	27112205	100
OphioH327chr_7	618411	619639	27114440	100
OphioH327chr_7	619655	621044	27115765	100
OphioH327chr_7	622112	623127	27118035	100
OphioH327chr_7	623129	624036	27118998	100
OphioH327chr_7	628042	629260	27124066	100
OphioH327chr_7	629267	630126	27125112	100
OphioH327chr_7	631026	632248	27127052	100
OphioH327chr_7	634785	636361	27130988	100
OphioH327chr_7	637854	639216	27133950	100
OphioH327chr_7	639238	640573	27135321	100
OphioH327chr_7	640601	642000	27136716	100
OphioH327chr_7	642001	642961	27137896	100
OphioH327chr_7	642963	644166	27138980	100
OphioH327chr_7	644167	644924	27139961	100
OphioH327chr_7	644929	645790	27140775	100
OphioH327chr_7	649600	650297	27145364	100
OphioH327chr_7	651878	653516	27148112	100
OphioH327chr_7	653531	655488	27149925	100
OphioH327chr_7	655504	656364	27151349	100
OphioH327chr_7	656367	657217	27152207	100
OphioH327chr_7	657244	658298	27153186	100
OphioH327chr_7	658325	659281	27154218	100
OphioH327chr_7	659314	660775	27155460	100
OphioH327chr_7	660779	662359	27156984	100
OphioH327chr_7	665741	667290	27161931	100
OphioH327chr_7	667306	668373	27163255	100
OphioH327chr_7	668389	670024	27164622	100
OphioH327chr_7	675473	676914	27171609	100
OphioH327chr_7	676927	678073	27172915	100
OphioH327chr_7	679389	680318	27175269	100
OphioH327chr_7	682813	683956	27178800	100
OphioH327chr_7	683964	685761	27180278	100
OphioH327chr_7	687262	688334	27183213	100
OphioH327chr_7	688335	690039	27184602	100
OphioH327chr_7	690043	691436	27186155	100
OphioH327chr_7	691448	693785	27188032	100
OphioH327chr_7	693806	694984	27189810	100
OphioH327chr_7	694991	696059	27190940	100
OphioH327chr_7	696064	698059	27192477	100
OphioH327chr_7	698063	699403	27194148	100
OphioH327chr_7	700523	701491	27196422	100
OphioH327chr_7	701494	702256	27197290	100
OphioH327chr_7	702265	703251	27198173	100
OphioH327chr_7	703258	704138	27199113	100
OphioH327chr_7	704149	705043	27200011	100
OphioH327chr_7	706535	715129	27206247	100
OphioH327chr_7	719376	720702	27215454	100
OphioH327chr_7	723669	725321	27219910	100
OphioH327chr_7	725329	726888	27221524	100
OphioH327chr_7	728887	731110	27225414	100
OphioH327chr_7	731115	732334	27227140	100
OphioH327chr_7	732387	733824	27228521	100
OphioH327chr_7	735963	737772	27232283	100
OphioH327chr_7	742513	745552	27239448	100
OphioH327chr_7	747280	748401	27243256	100
OphioH327chr_7	748402	749711	27244472	100
OphioH327chr_7	753426	754452	27249354	100
OphioH327chr_7	756831	758183	27252922	100
OphioH327chr_7	758193	760450	27254737	100
OphioH327chr_7	762995	764531	27259178	100
OphioH327chr_7	768317	769225	27264186	100
OphioH327chr_7	769228	770019	27265039	100
OphioH327chr_7	772475	773898	27268602	100
OphioH327chr_7	773901	775334	27270033	100
OphioH327chr_7	775356	776502	27271344	100
OphioH327chr_7	778345	779398	27274287	100
OphioH327chr_7	781060	782293	27277092	100
OphioH327chr_7	782297	783364	27278246	100
OphioH327chr_7	783365	784763	27279479	100
OphioH327chr_7	784784	786389	27281002	100
OphioH327chr_7	786392	787701	27282462	100
OphioH327chr_7	787711	789666	27284104	100
OphioH327chr_7	792599	793929	27288679	100
OphioH327chr_7	797079	798519	27293214	100
OphioH327chr_7	798520	799395	27294373	100
OphioH327chr_7	799402	800474	27295353	100
OphioH327chr_7	802497	803364	27298346	100
OphioH327chr_7	803368	804283	27299241	100
OphioH327chr_7	804292	805250	27300186	100
OphioH327chr_7	806154	806880	27301932	100
OphioH327chr_7	806918	808095	27302922	100
OphioH327chr_7	808100	809850	27304390	100
OphioH327chr_7	810803	811832	27306733	100
OphioH327chr_7	811835	812933	27307799	100
OphioH327chr_7	812934	814454	27309109	100
OphioH327chr_7	817120	819515	27313733	100
OphioH327chr_7	821478	822793	27317551	100
OphioH327chr_7	826645	827757	27322616	100
OphioH327chr_7	827867	829193	27323945	100
OphioH327chr_7	829205	830112	27325074	100
OphioH327chr_7	830123	831717	27326335	100
OphioH327chr_7	831727	833934	27328246	100
OphioH327chr_7	835742	837289	27331931	100
OphioH327chr_7	838229	839474	27334267	100
OphioH327chr_7	840970	842574	27337187	100
OphioH327chr_7	842577	843543	27338475	100
OphioH327chr_7	843555	844587	27339486	100
OphioH327chr_7	844596	846379	27340903	100
OphioH327chr_7	848509	849440	27344390	100
OphioH327chr_7	849443	850702	27345488	100
OphioH327chr_7	852219	854192	27348621	100
OphioH327chr_7	854248	856088	27350583	100
OphioH327chr_7	857416	858838	27353542	100
OphioH327chr_7	858840	860009	27354840	100
OphioH327chr_7	860050	861784	27356332	100
OphioH327chr_7	861829	863720	27358190	100
OphioH327chr_7	866034	867977	27362421	100
OphioH327chr_7	870895	872342	27367034	100
OphioH327chr_7	872352	873831	27368507	100
OphioH327chr_7	876962	877919	27372856	100
OphioH327chr_7	877920	878905	27373828	100
OphioH327chr_7	879895	880696	27375711	100
OphioH327chr_7	883222	884389	27379221	100
OphioH327chr_7	890081	890977	27385944	100
OphioH327chr_7	890978	892117	27386963	100
OphioH327chr_7	892130	893275	27388118	100
OphioH327chr_7	893285	894650	27389383	100
OphioH327chr_7	894653	895748	27390616	100
OphioH327chr_7	895755	897323	27391954	100
OphioH327chr_7	899034	901165	27395515	100
OphioH327chr_7	901175	902648	27397327	100
OphioH327chr_7	902653	904203	27398843	100
OphioH327chr_7	904210	906067	27400554	100
OphioH327chr_7	921770	923167	27417884	100
OphioH327chr_7	923170	924292	27419146	100
OphioH327chr_7	924296	925730	27420428	100
OphioH327chr_7	925746	926792	27421684	100
OphioH327chr_7	926804	927795	27422715	100
OphioH327chr_7	927839	929620	27424145	100
OphioH327chr_7	938951	940425	27435103	100
OphioH327chr_7	940444	941790	27436532	100
OphioH327chr_7	941808	942932	27437785	100
OphioH327chr_7	946925	948698	27443227	100
OphioH327chr_7	948728	950642	27445100	100
OphioH327chr_7	951973	953216	27448010	100
OphioH327chr_7	954276	955534	27450320	100
OphioH327chr_7	957723	959261	27453907	100
OphioH327chr_7	959284	961248	27455681	100
OphioH327chr_7	961254	962980	27457532	100
OphioH327chr_7	962993	964183	27459003	100
OphioH327chr_7	967445	968944	27463610	100
OphioH327chr_7	968967	970211	27465004	100
OphioH327chr_7	974554	975338	27470361	100
OphioH327chr_7	975340	976301	27471236	100
OphioH327chr_7	978837	979814	27474741	100
OphioH327chr_7	981920	983474	27478112	100
OphioH327chr_7	983480	985027	27479669	100
OphioH327chr_7	985046	987400	27481638	100
OphioH327chr_7	987404	988409	27483322	100
OphioH327chr_7	991206	993347	27487692	100
OphioH327chr_7	993363	995303	27489748	100
OphioH327chr_7	1003747	1004635	27499606	100
OphioH327chr_7	1004648	1005599	27500539	100
OphioH327chr_7	1006461	1007358	27502325	100
OphioH327chr_7	1007369	1008365	27503282	100
OphioH327chr_7	1009378	1010435	27505322	100
OphioH327chr_7	1010445	1011491	27506383	100
OphioH327chr_7	1012424	1013501	27508378	100
OphioH327chr_7	1013502	1015284	27509808	100
OphioH327chr_7	1015295	1016218	27511172	100
OphioH327chr_7	1018784	1020528	27515071	100
OphioH327chr_7	1020566	1022416	27516906	100
OphioH327chr_7	1022419	1023731	27518490	100
OphioH327chr_7	1023741	1025284	27519928	100
OphioH327chr_7	1025300	1026911	27521521	100
OphioH327chr_7	1026920	1028613	27523182	100
OphioH327chr_7	1028617	1030092	27524770	100
OphioH327chr_7	1030096	1031417	27526172	100
OphioH327chr_7	1034428	1036118	27530688	100
OphioH327chr_7	1036136	1037307	27532137	100
OphioH327chr_7	1037318	1038498	27533323	100
OphioH327chr_7	1039269	1040289	27535194	100
OphioH327chr_7	1048967	1050387	27545092	100
OphioH327chr_7	1050408	1051826	27546532	100
OphioH327chr_7	1051860	1052746	27547718	100
OphioH327chr_7	1052747	1053486	27548532	100
OphioH327chr_7	1053490	1054582	27549451	100
OphioH327chr_7	1054584	1055785	27550600	100
OphioH327chr_7	1055803	1056884	27551759	100
OphioH327chr_7	1056892	1059412	27553567	100
OphioH327chr_7	1059571	1061176	27555789	100
OphioH327chr_7	1062743	1064772	27559173	100
OphioH327chr_7	1064773	1066302	27560953	100
OphioH327chr_7	1068501	1069635	27564483	100
OphioH327chr_7	1069669	1070868	27565684	100
OphioH327chr_7	1070896	1071611	27566669	100
OphioH327chr_7	1071612	1072430	27567436	100
OphioH327chr_7	1072431	1073278	27568270	100
OphioH327chr_7	1073281	1074484	27569298	100
OphioH327chr_7	1074485	1077005	27571160	100
OphioH327chr_7	1079406	1080720	27575478	100
OphioH327chr_7	1080737	1082136	27576852	100
OphioH327chr_7	1082151	1084635	27578808	100
OphioH327chr_7	1084650	1086630	27581055	100
OphioH327chr_7	1086651	1088524	27583003	100
OphioH327chr_7	1088538	1089947	27584658	100
OphioH327chr_7	1089996	1091918	27586372	100
OphioH327chr_7	1091919	1093743	27588246	100
OphioH327chr_7	1093760	1094772	27589681	100
OphioH327chr_7	1094786	1095551	27590584	100
OphioH327chr_7	1096280	1097371	27592241	100
OphioH327chr_7	1097374	1098476	27593340	100
OphioH327chr_7	1098521	1099910	27594631	100
OphioH327chr_7	1104004	1105865	27600350	100
OphioH327chr_7	1105883	1108196	27602455	100
OphioH327chr_7	1108208	1110180	27604609	100
OphioH327chr_7	1111083	1112266	27607090	100
OphioH327chr_7	1113461	1114742	27609517	100
OphioH327chr_7	1114746	1116531	27611054	100
OphioH327chr_7	1116536	1118183	27612775	100
OphioH327chr_7	1118184	1120181	27614598	100
OphioH327chr_7	1122208	1123638	27618338	100
OphioH327chr_7	1123639	1125591	27620030	100
OphioH327chr_7	1125606	1126890	27621663	100
OphioH327chr_7	1126910	1127826	27622783	100
OphioH327chr_7	1127844	1129053	27623864	100
OphioH327chr_7	1129055	1130468	27625177	100
OphioH327chr_7	1134625	1135854	27630655	100
OphioH327chr_7	1135875	1137076	27631891	100
OphioH327chr_7	1137079	1140094	27634002	100
OphioH327chr_7	1140114	1141798	27636371	100
OphioH327chr_7	1142932	1144444	27639103	100
OphioH327chr_7	1144484	1146388	27640851	100
OphioH327chr_7	1146398	1149046	27643137	100
OphioH327chr_7	1149052	1151131	27645507	100
OphioH327chr_7	1155490	1157419	27651870	100
OphioH327chr_7	1158958	1160047	27654918	100
OphioH327chr_7	1160064	1161874	27656384	100
OphioH327chr_7	1161920	1163118	27657934	100
OphioH327chr_7	1163124	1164237	27659096	100
OphioH327chr_7	1164256	1165748	27660417	100
OphioH327chr_7	1165750	1167078	27661829	100
OphioH327chr_7	1171024	1172149	27667002	100
OphioH327chr_7	1173263	1174593	27669343	100
OphioH327chr_7	1174598	1175269	27670349	100
OphioH327chr_7	1175277	1176375	27671241	100
OphioH327chr_7	1177677	1179284	27673896	100
OphioH327chr_7	1179335	1181146	27675656	100
OphioH327chr_7	1181155	1182906	27677446	100
OphioH327chr_7	1182913	1184191	27678967	100
OphioH327chr_7	1193746	1194992	27689784	100
OphioH327chr_7	1195014	1196034	27690939	100
OphioH327chr_7	1199580	1200629	27695520	100
OphioH327chr_7	1200633	1201863	27696663	100
OphioH327chr_7	1201900	1202703	27697717	100
OphioH327chr_7	1202711	1203973	27698757	100
OphioH327chr_7	1203985	1205166	27699991	100
OphioH327chr_7	1206556	1207925	27702656	100
OphioH327chr_7	1209985	1211782	27706299	100
OphioH327chr_7	1211790	1213221	27707921	100
OphioH327chr_7	1214682	1215641	27710577	100
OphioH327chr_7	1215646	1216743	27711610	100
OphioH327chr_7	1216744	1218575	27713075	100
OphioH327chr_7	1218588	1220466	27714942	100
OphioH327chr_7	1220487	1222166	27716742	100
OphioH327chr_7	1223352	1225637	27719910	100
OphioH327chr_7	1225642	1227257	27721865	100
OphioH327chr_7	1227289	1229109	27723614	100
OphioH327chr_7	1229114	1230791	27725368	100
OphioH327chr_7	1230813	1231688	27726666	100
OphioH327chr_7	1231702	1232966	27727749	100
OphioH327chr_7	1232977	1235198	27729503	100
OphioH327chr_7	1235216	1237847	27731947	100
OphioH327chr_7	1237881	1238704	27733708	100
OphioH327chr_7	1238715	1240870	27735208	100
OphioH327chr_7	1240882	1242721	27737217	100
OphioH327chr_7	1242723	1244660	27739107	100
OphioH327chr_7	1244661	1245693	27740592	100
OphioH327chr_7	1245721	1247017	27741784	100
OphioH327chr_7	1247052	1248548	27743215	100
OphioH327chr_7	1248585	1249987	27744701	100
OphioH327chr_7	1250015	1252321	27746583	100
OphioH327chr_7	1257390	1260235	27754228	100
OphioH327chr_7	1260265	1261984	27756540	100
OphioH327chr_7	1262002	1263616	27758224	100
OphioH327chr_7	1263619	1264933	27759691	100
OphioH327chr_7	1264937	1266516	27761142	100
OphioH327chr_7	1266549	1268903	27763141	100
OphioH327chr_7	1268906	1270567	27765152	100
OphioH327chr_7	1272130	1273984	27768472	100
OphioH327chr_7	1275413	1276626	27771435	100
OphioH327chr_7	1276627	1277548	27772503	100
OphioH327chr_7	1277576	1278950	27773678	100
OphioH327chr_7	1278953	1280447	27775115	100
OphioH327chr_7	1280453	1282271	27776777	100
OphioH327chr_7	1282309	1283942	27778541	100
OphioH327chr_7	1283988	1285516	27780167	100
OphioH327chr_7	1285517	1286407	27781377	100
OphioH327chr_7	1286408	1287466	27782352	100
OphioH327chr_7	1288669	1290574	27785037	100
OphioH327chr_7	1290612	1292305	27786874	100
OphioH327chr_7	1292307	1293920	27788529	100
OphioH327chr_7	1293922	1294901	27789827	100
OphioH327chr_7	1294904	1296443	27791089	100
OphioH327chr_7	1298011	1299306	27794074	100
OphioH327chr_7	1299307	1300271	27795204	100
OphioH327chr_7	1300281	1302213	27796662	100
OphioH327chr_7	1302228	1304069	27798564	100
OphioH327chr_7	1306299	1307394	27802262	100
OphioH327chr_7	1309346	1310419	27805298	100
OphioH327chr_7	1310434	1311575	27806420	100
OphioH327chr_7	1311577	1312433	27807420	100
OphioH327chr_7	1312441	1313406	27808339	100
OphioH327chr_7	1314759	1315994	27810792	100
OphioH327chr_7	1315995	1317579	27812202	100
OphioH327chr_7	1317589	1318603	27813511	100
OphioH327chr_7	1318608	1319426	27814432	100
OphioH327chr_7	1319427	1320691	27815474	100
OphioH327chr_7	1320692	1321743	27816633	100
OphioH327chr_7	1321748	1322844	27817711	100
OphioH327chr_7	1322845	1323889	27818782	100
OphioH327chr_7	1323894	1324860	27819792	100
OphioH327chr_7	1324862	1325525	27820609	100
OphioH327chr_7	1325531	1326312	27821337	100
OphioH327chr_7	1328360	1329441	27824316	100
OphioH327chr_7	1329445	1330201	27825238	100
OphioH327chr_7	1330205	1331185	27826110	100
OphioH327chr_7	1331196	1332151	27827089	100
OphioH327chr_7	1332155	1332775	27827880	100
OphioH327chr_7	1332790	1333605	27828613	100
OphioH327chr_7	1333608	1335081	27829760	100
OphioH327chr_7	1335082	1335939	27830926	100
OphioH327chr_7	1335941	1336816	27831794	100
OphioH327chr_7	1342364	1344041	27838618	100
OphioH327chr_7	1344050	1346458	27840669	100
OphioH327chr_7	1347846	1348920	27843798	100
OphioH327chr_7	1348923	1350499	27845126	100
OphioH327chr_7	1350577	1352589	27846998	100
OphioH327chr_7	1353659	1354439	27849464	100
OphioH327chr_7	1354478	1355217	27850263	100
OphioH327chr_7	1355265	1357064	27851580	100
OphioH327chr_7	1357076	1358177	27853042	100
OphioH327chr_7	1358194	1359225	27854125	100
OphioH327chr_7	1359226	1360218	27855137	100
OphioH327chr_7	1360219	1361520	27856285	100
OphioH327chr_7	1362573	1364143	27858773	100
OphioH327chr_7	1364152	1365363	27860173	100
OphioH327chr_7	1365364	1366828	27861511	100
OphioH327chr_7	1366852	1367868	27862775	100
OphioH327chr_7	1367869	1368706	27863703	100
OphioH327chr_7	1368721	1369853	27864702	100
OphioH327chr_7	1369860	1371001	27865846	100
OphioH327chr_7	1371057	1372423	27867155	100
OphioH327chr_7	1372443	1374668	27868971	100
OphioH327chr_7	1374677	1375948	27870728	100
OphioH327chr_7	1375967	1377712	27872255	100
OphioH327chr_7	1378985	1379887	27874851	100
OphioH327chr_7	1379889	1381504	27876112	100
OphioH327chr_7	1381510	1382923	27877632	100
OphioH327chr_7	1382935	1384563	27879164	100
OphioH327chr_7	1386283	1387621	27882367	100
OphioH327chr_7	1389262	1390261	27885177	100
OphioH327chr_7	1390276	1391438	27886272	100
OphioH327chr_7	1391476	1392545	27887426	100
OphioH327chr_7	1393420	1394503	27889377	100
OphioH327chr_7	1394515	1395454	27890400	100
OphioH327chr_7	1395488	1397137	27891728	100
OphioH327chr_7	1398232	1399177	27894120	100
OphioH327chr_7	1399208	1400309	27895174	100
OphioH327chr_7	1401437	1402596	27897432	100
OphioH327chr_7	1402620	1403471	27898461	100
OphioH327chr_7	1403488	1404479	27899399	100
OphioH327chr_7	1404488	1405490	27900404	100
OphioH327chr_7	1405533	1407774	27902069	100
OphioH327chr_7	1407819	1408716	27903683	100
OphioH327chr_7	1408720	1410896	27905223	100
OphioH327chr_7	1410899	1411914	27906822	100
OphioH327chr_7	1411926	1413609	27908183	100
OphioH327chr_7	1413620	1415109	27909780	100
OphioH327chr_7	1415110	1416048	27910994	100
OphioH327chr_7	1419432	1420806	27915534	100
OphioH327chr_7	1426682	1427615	27922564	100
OphioH327chr_7	1427618	1429070	27923759	100
OphioH327chr_7	1429085	1430965	27925440	100
OphioH327chr_7	1430972	1432402	27927102	100
OphioH327chr_7	1432406	1433564	27928400	100
OphioH327chr_7	1433569	1434687	27929543	100
OphioH327chr_7	1434690	1435832	27930676	100
OphioH327chr_7	1435836	1437395	27932031	100
OphioH327chr_7	1437400	1438428	27933329	100
OphioH327chr_7	1438437	1439761	27934514	100
OphioH327chr_7	1439769	1440638	27935619	100
OphioH327chr_7	1440644	1441488	27936481	100
OphioH327chr_7	1441509	1443372	27937856	100
OphioH327chr_7	1443393	1444803	27939513	100
OphioH327chr_7	1444805	1446805	27941220	100
OphioH327chr_7	1446818	1448189	27942919	100
OphioH327chr_7	1448212	1449113	27944078	100
OphioH327chr_7	1449796	1451876	27946251	100
OphioH327chr_7	1451912	1452967	27947855	100
OphioH327chr_7	1452979	1454270	27949040	100
OphioH327chr_7	1454291	1455354	27950238	100
OphioH327chr_7	1455799	1456356	27951493	100
OphioH327chr_7	1456360	1457192	27952191	100
OphioH327chr_7	1457234	1458782	27953423	100
OphioH327chr_7	1460615	1461610	27956528	100
OphioH327chr_7	1461615	1462744	27957595	100
OphioH327chr_7	1462764	1463801	27958698	100
OphioH327chr_7	1463808	1465035	27959837	100
OphioH327chr_7	1465051	1466859	27961370	100
OphioH327chr_7	1466861	1467895	27962793	100
OphioH327chr_7	1467902	1469197	27963965	100
OphioH327chr_7	1469203	1470790	27965412	100
OphioH327chr_7	1470940	1472837	27967304	100
OphioH327chr_7	1472843	1474322	27968998	100
OphioH327chr_7	1475722	1477237	27971895	100
OphioH327chr_7	1477239	1477794	27972932	100
OphioH327chr_7	1477797	1479204	27973916	100
OphioH327chr_7	1480426	1481603	27976430	100
OphioH327chr_7	1481612	1483733	27978088	100
OphioH327chr_7	1488102	1489386	27984159	100
OphioH327chr_7	1491927	1493367	27988062	100
OphioH327chr_7	1493404	1494541	27989388	100
OphioH327chr_7	1494545	1495936	27990656	100
OphioH327chr_7	1503438	1504441	27999355	100
OphioH327chr_7	1504463	1505704	28000499	100
OphioH327chr_7	1510783	1512594	28007104	100
OphioH327chr_7	1521189	1521991	28017005	100
OphioH327chr_7	1521993	1523896	28018360	100
OphioH327chr_7	1526263	1527825	28022459	100
OphioH327chr_7	1531275	1532534	28027320	100
OphioH327chr_7	1532589	1534140	28028780	100
OphioH327chr_7	1536065	1537518	28032207	100
OphioH327chr_7	1537519	1538513	28033431	100
OphioH327chr_7	1540018	1541661	28036255	100
OphioH327chr_7	1541665	1543067	28037781	100
OphioH327chr_7	1543070	1544326	28039113	100
OphioH327chr_7	1551077	1552488	28047198	100
OphioH327chr_7	1552511	1554529	28048935	100
OphioH327chr_7	1559775	1561082	28055844	100
OphioH327chr_7	1561090	1562287	28057104	100
OphioH327chr_7	1562289	1563266	28058193	100
OphioH327chr_7	1571492	1572462	28067392	100
OphioH327chr_7	1578939	1580242	28075006	100
OphioH327chr_7	1582926	1584356	28079056	100
OphioH327chr_7	1585256	1586153	28081120	100
OphioH327chr_7	1594318	1595524	28090336	100
OphioH327chr_7	1597141	1598618	28093295	100
OphioH327chr_7	1600344	1601799	28096487	100
OphioH327chr_7	1601800	1603623	28098127	100
OphioH327chr_7	1603671	1605712	28100107	100
OphioH327chr_7	1605723	1607069	28101811	100
OphioH327chr_7	1607072	1608870	28103386	100
OphioH327chr_7	1608882	1610398	28105055	100
OphioH327chr_7	1610403	1616895	28109064	100
OphioH327chr_7	1616916	1618844	28113295	100
OphioH327chr_7	1627934	1629140	28123952	100
OphioH327chr_7	1629153	1630829	28125406	100
OphioH327chr_7	1630845	1632326	28127001	100
OphioH327chr_7	1632329	1634482	28128821	100
OphioH327chr_7	1634499	1635992	28130661	100
OphioH327chr_7	1636058	1637874	28132381	100
OphioH327chr_7	1637875	1639980	28134343	100
OphioH327chr_7	1639995	1641548	28136187	100
OphioH327chr_7	1641562	1642211	28137302	100
OphioH327chr_7	1642221	1643292	28138172	100
OphioH327chr_7	1646323	1647545	28142349	100
OphioH327chr_7	1650594	1651419	28146422	100
OphioH327chr_7	1652714	1653309	28148427	100
OphioH327chr_7	1653848	1654832	28149755	100
OphioH327chr_7	1659832	1660417	28155540	100
OphioH327chr_7	1660419	1661083	28156166	100
OphioH327chr_7	1664125	1664761	28159858	100
OphioH327chr_7	1664768	1666042	28160820	100
OphioH327chr_7	1668684	1669339	28164427	100
OphioH327chr_7	1670086	1671135	28166026	100
OphioH327chr_7	1676693	1677714	28172619	100
OphioH327chr_7	1677718	1678859	28173704	100
OphioH327chr_7	1678875	1680004	28174855	100
OphioH327chr_7	1680046	1680987	28175932	100
OphioH327chr_7	1680989	1682410	28177115	100
OphioH327chr_7	1682415	1684114	28178680	100
OphioH327chr_7	1686838	1687870	28182769	100
OphioH327chr_7	1691996	1693341	28188084	100
OphioH327chr_7	1693351	1695201	28189691	100
OphioH327chr_7	1695228	1697374	28191716	100
OphioH327chr_7	1697390	1698484	28193352	100
OphioH327chr_7	1699904	1702307	28196521	100
OphioH327chr_7	1702313	1703646	28198395	100
OphioH327chr_7	1703648	1704711	28199595	100
OphioH327chr_7	1704719	1706003	28200776	100
OphioH327chr_7	1715129	1717173	28211566	100
OphioH327chr_7	1717174	1719780	28213892	100
